Company Code,Account,Document Type,Posting Date,Document Date,Amount in doc. curr.,Document currency,Amount in local currency,Local Currency,Text/Billing doc,Assignment,Posting period,Fiscal Year,Document Header Text,Clearing Doc,Action,AR Comments,Aging,Aging Bucket,Sign,CountIf,Reference,SD Doc,Status,Cnxd,VBAK PO,BSID - Account,BSID Doc,BSID Amount ,Diff.,USD Diff,Diff. %,ZAR_PAY_REPORT
US,101053,DC,12/9/2024,12/9/2024,-21.76,USD,-21.76,USD,2952918460,T0003,1,2025,PP/IS/20241209,cleared,clear with OI,clear with OI ,3,0-10,-1,1,2952777834,7185872328,SUCCESS,,7185872328,1450444,6612279849,21.76,0,0,0%,Not in Bibit
US,101053,DC,12/9/2024,12/9/2024,-12.99,USD,-12.99,USD,2952921209,T0003,1,2025,PP/IS/20241209,cleared,clear with OI,clear with OI ,3,0-10,-1,1,2952246830,7185879833,SUCCESS,,7185879833,1450444,6612281804,12.99,0,0,0%,Not in Bibit
US,101053,DC,12/9/2024,12/9/2024,-19.99,USD,-19.99,USD,2952905570,T0006,1,2025,PP/IS/20241209,1132625305,clear with OI,clear with OI/write off diff,3,0-10,-1,1,2952905570,7185897812,SUCCESS,0,7185897812,1450444,6612282378,21.59,1.6,1.6,7%,Not in Bibit
US,101053,DC,12/9/2024,12/9/2024,-29.99,USD,-29.99,USD,2952933209,T0006,1,2025,PP/IS/20241209,cleared,clear with OI,clear with OI ,3,0-10,-1,1,2952912213,7185920657,SUCCESS,,7185920657,1450444,6612286751,29.99,0,0,0%,Not in Bibit
US,101053,DC,12/9/2024,12/9/2024,-10.81,USD,-10.81,USD,2952933107,T0003,1,2025,PP/IS/20241209,cleared,clear with OI,clear with OI ,3,0-10,-1,1,2952926557,7185918908,SUCCESS,,7185918908,1450444,6612287637,10.81,0,0,0%,Not in Bibit
US,101053,DC,12/9/2024,12/9/2024,-29.99,USD,-29.99,USD,2952109821,T0003,1,2025,PP/IS/20241209,1132625305,clear with OI,clear with OI/write off diff,3,0-10,-1,1,2952109821,7185847009,SUCCESS,0,7185847009,1450444,6612260424,31.11,1.12,1.12,4%,Not in Bibit
US,101053,DC,12/9/2024,12/9/2024,263.88,USD,263.88,USD,2763443406,T1107,1,2025,PP/IS/20241209,106285238,write off,Manual refund,3,0-10,1,1,2763443406,7115101623,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101071,DC,12/10/2024,12/10/2024,-33.2,EUR,-34.97,USD,2944528762,T0003,1,2025,PP/IS/20241210,104781732,write off,Settlement reversed/chargeback,2,0-10,-1,1,2944528762,7184585303,SUCCESS,0,7184585303,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/10/2024,12/10/2024,-29.99,EUR,-31.59,USD,2931008679,T0003,1,2025,PP/IS/20241210,104781732,write off,Settlement reversed/chargeback,2,0-10,-1,1,2931008679,7140327945,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/10/2024,12/10/2024,-19.34,EUR,-20.37,USD,2931228802,T0003,1,2025,PP/IS/20241210,104781732,write off,Settlement reversed/chargeback,2,0-10,-1,1,2931228802,7159274248,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/10/2024,12/10/2024,-238.68,EUR,-251.43,USD,2932593729,T0003,1,2025,PP/IS/20241210,104781732,write off,Settlement reversed/chargeback,2,0-10,-1,1,2932593729,5039689494,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/10/2024,12/10/2024,-11.89,EUR,-12.53,USD,2939134946,T0003,1,2025,PP/IS/20241210,104781732,write off,Settlement reversed/chargeback,2,0-10,-1,1,2939134946,5031823487,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/10/2024,12/10/2024,-19.34,EUR,-20.37,USD,2941979239,T0003,1,2025,PP/IS/20241210,104781732,write off,Settlement reversed/chargeback,2,0-10,-1,1,2941979239,7160570601,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/10/2024,12/10/2024,-55.84,EUR,-58.82,USD,2942089681,T0003,1,2025,PP/IS/20241210,104781732,write off,Settlement reversed/chargeback,2,0-10,-1,1,2942089681,7011501241,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/10/2024,12/10/2024,-9.99,EUR,-10.52,USD,2945085132,T0003,1,2025,PP/IS/20241210,104781732,write off,Settlement reversed/chargeback,2,0-10,-1,1,2945085132,7023816356,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/10/2024,12/10/2024,-9.51,EUR,-10.02,USD,2946215732,T0003,1,2025,PP/IS/20241210,104781732,write off,Settlement reversed/chargeback,2,0-10,-1,1,2946215732,7168709206,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/10/2024,12/10/2024,4.51,EUR,4.75,USD,,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2910247378,7176026378,SUCCESS,,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,60.05,EUR,63.26,USD,2750620858,T1107,1,2025,PP/IS/20241210,104785848,write off,Manual refund,2,0-10,1,1,2750620858,5007440585,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101071,DC,12/10/2024,12/10/2024,23.79,EUR,25.06,USD,2887898539,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2887898539,7067816282,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,15.47,EUR,16.3,USD,2890405657,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2890405657,7138750773,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,141.94,EUR,149.52,USD,2899631186,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2899631186,7092043976,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,49.99,EUR,52.66,USD,2902943219,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2902943219,7077851427,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,19.34,EUR,20.37,USD,2909523407,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2909523407,7178379774,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,19.03,EUR,20.05,USD,2909660800,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2909660800,7130014073,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,11.89,EUR,12.53,USD,2909998813,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2909998813,5036052935,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,23.79,EUR,25.06,USD,2910086120,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2910086120,5028671403,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,11.89,EUR,12.53,USD,2910425727,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2910425727,7167668892,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,15.47,EUR,16.3,USD,2910649462,T1107,1,2025,PP/IS/20241210,104785848,write off,Manual refund,2,0-10,1,1,2910649462,7096494302,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101071,DC,12/10/2024,12/10/2024,9.51,EUR,10.02,USD,2910883047,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2910883047,7175655056,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,141.94,EUR,149.52,USD,2911504192,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2911504192,7133025953,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,15.47,EUR,16.3,USD,2911584368,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2911584368,7096693631,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,15.47,EUR,16.3,USD,2911658574,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2911658574,7096739024,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,11.89,EUR,12.53,USD,2911891748,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2911891748,5008011129,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,66.45,EUR,70,USD,2912073685,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2912073685,7061818600,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,11.89,EUR,12.53,USD,2912368119,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2912368119,7141313089,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,34.99,EUR,36.86,USD,2912455842,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2912455842,7134113125,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,34.99,EUR,36.86,USD,2912520788,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2912520788,7134118422,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,35.69,EUR,37.6,USD,2912750347,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2912750347,7167962998,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,47.59,EUR,50.13,USD,2912790981,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2912790981,7116346904,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,38.98,EUR,41.06,USD,2912795506,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2912795506,7160476652,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,29.4,EUR,30.97,USD,2912839052,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2912839052,7113121557,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,25.99,EUR,27.38,USD,2913206821,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2913206821,7144273865,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,33.2,EUR,34.97,USD,2913638297,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2913638297,7138075164,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,66.45,EUR,70,USD,2913688847,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2913688847,58123457,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,34.99,EUR,36.86,USD,2913692554,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2913692554,5007093235,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,66.45,EUR,70,USD,2913693190,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2913693190,7013958170,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,23.79,EUR,25.06,USD,2913835010,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2913835010,5012243596,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,27.9,EUR,29.39,USD,2914219568,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2914219568,7138194473,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,11.89,EUR,12.53,USD,2914316448,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2914316448,7145358358,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,34.99,EUR,36.86,USD,2914725636,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2914725636,5003644639,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,15.47,EUR,16.3,USD,2915918097,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2915918097,7097142707,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,11.89,EUR,12.53,USD,2916078151,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2916078151,7176261033,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,15.47,EUR,16.3,USD,2916906087,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2916906087,7138468307,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,232.47,EUR,244.89,USD,2917124429,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2917124429,7157191312,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,15.46,EUR,16.29,USD,2917330151,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2917330151,7179677503,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,15.47,EUR,16.3,USD,2917503168,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2917503168,7138667118,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,15.47,EUR,16.3,USD,2917523977,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2917523977,7138630992,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,-19.99,EUR,-21.06,USD,2953763406,T0003,1,2025,PP/IS/20241210,cleared,clear with OI,clear with OI ,2,0-10,-1,1,2952971426,7185969451,SUCCESS,,7185969451,1431893,6483649617,19.99,0,0,0%,Not in Bibit
Europe,101071,DC,12/10/2024,12/10/2024,-6.04,EUR,-6.36,USD,2953853183,T0003,1,2025,PP/IS/20241210,1139876852,clear with OI,clear with OI ,2,0-10,-1,1,2953780091,7186036258,SUCCESS,,7186036258,1431893,6483682163,6.04,0,0,0%,Not in Bibit
Europe,101071,DC,12/10/2024,12/10/2024,15.46,EUR,16.29,USD,2917582941,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2917582941,7176545489,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,34.99,EUR,36.86,USD,2917754135,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2917754135,7123872259,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,34.99,EUR,36.86,USD,2917766344,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2917766344,7131029232,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,11.89,EUR,12.53,USD,2917834388,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2917834388,5037628583,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,34.99,EUR,36.86,USD,2917901950,T1107,1,2025,PP/IS/20241210,104785848,write off,Manual refund,2,0-10,1,1,2917901950,5032078656,SUCCESS,0,,,,,,,,REFUNDED
Europe,101071,DC,12/10/2024,12/10/2024,34.99,EUR,36.86,USD,2918127485,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2918127485,55356923,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,66.45,EUR,70,USD,2918629981,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2918629981,7103898875,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,11.39,EUR,12,USD,2918685171,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2918685171,7123998902,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,33.2,EUR,34.97,USD,2918696461,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2918696461,7138670094,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,15.47,EUR,16.3,USD,2918788776,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2918788776,7138728168,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,25.99,EUR,27.38,USD,2918919669,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2918919669,5030758292,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,15.47,EUR,16.3,USD,2919321053,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2919321053,7138838460,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,23.79,EUR,25.06,USD,2919472984,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2919472984,7097574193,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,155.1,EUR,163.39,USD,2919688169,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2919688169,7135168339,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,21.84,EUR,23.01,USD,2920665675,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2920665675,7175902424,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,77.49,EUR,81.63,USD,2920743011,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2920743011,7153821699,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,34.99,EUR,36.86,USD,2921328638,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2921328638,7114103523,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,29.74,EUR,31.33,USD,2921783566,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2921783566,5011342932,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,29.74,EUR,31.33,USD,2921799132,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2921799132,5004859588,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,23.79,EUR,25.06,USD,2922003181,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2922003181,7168292427,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,11.89,EUR,12.53,USD,2922334786,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2922334786,7177244705,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,55.84,EUR,58.82,USD,2922400529,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2922400529,7128050166,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,11.89,EUR,12.53,USD,2922501365,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2922501365,7028772796,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,29.99,EUR,31.59,USD,2922836847,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2922836847,7097999402,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,9.57,EUR,10.08,USD,2922836848,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2922836848,7097999457,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,15.46,EUR,16.29,USD,2922847328,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2922847328,7180447735,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,19.99,EUR,21.06,USD,2923453138,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2923453138,7005769296,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,20.78,EUR,21.89,USD,2923903936,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2923903936,7180545562,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,15.47,EUR,16.3,USD,2924344194,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2924344194,7139519245,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,99.99,EUR,105.33,USD,2924350560,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2924350560,7177435431,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,35.69,EUR,37.6,USD,2924375805,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2924375805,7176433895,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,23.79,EUR,25.06,USD,2924436157,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2924436157,7149605597,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,1097.83,EUR,1156.48,USD,2924553486,T1107,1,2025,PP/IS/20241210,104785848,write off,Manual refund,2,0-10,1,1,2924553486,7177402491,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,19.99,EUR,21.06,USD,2925128513,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2925128513,7056637936,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,34.99,EUR,36.86,USD,2926859462,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2926859462,7056807727,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,15.46,EUR,16.29,USD,2926903326,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2926903326,7149852686,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,29.99,EUR,31.59,USD,2927204276,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2927204276,7150877076,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,107.48,EUR,113.22,USD,2928031064,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2928031064,7151018667,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,29.74,EUR,31.33,USD,2928055548,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2928055548,5029346004,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,66.45,EUR,70,USD,2928200378,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2928200378,5038093485,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,29.74,EUR,31.33,USD,2928827971,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2928827971,7111634647,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,11.89,EUR,12.53,USD,2928896736,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2928896736,5026758528,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,19.99,EUR,21.06,USD,2928920861,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2928920861,7143492471,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,4.86,EUR,5.12,USD,2912986872,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2910156933,7130138907,SUCCESS,,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,4.43,EUR,4.67,USD,2920092613,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2916599962,7137399768,SUCCESS,,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,7.45,EUR,7.85,USD,2920986273,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2917128124,7130964914,SUCCESS,,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,4.43,EUR,4.67,USD,2921883162,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2917957339,7138607633,SUCCESS,,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,7.14,EUR,7.52,USD,2923679127,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2918013740,7138542487,SUCCESS,,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,3.61,EUR,3.8,USD,2921876039,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2918689671,7138728836,SUCCESS,,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,6.33,EUR,6.67,USD,2922302211,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2919896898,7062616780,SUCCESS,,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,1.35,EUR,1.42,USD,2931978108,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2928623959,7107338015,SUCCESS,,,,,,,,,SETTLEMENT
Europe,101071,DC,12/10/2024,12/10/2024,1.74,EUR,1.83,USD,2932131100,T1107,1,2025,PP/IS/20241210,104781729,write off,Manual refund,2,0-10,1,1,2928768269,7037421555,SUCCESS,,,,,,,,,SETTLEMENT
